X,Y,OBJECTID,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_DayOfWeek,Occurrence_DayOfMonth,Occurrence_DayOfYear,Occurrence_Hour,Report_Date,Report_Year,Report_Month,Report_DayOfWeek,Report_DayOfMonth,Report_DayOfYear,Report_Hour,Division,City,Hood_ID,NeighbourhoodName,Location_Type,Premises_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Longitude,Latitude,ObjectId2
-8856669.087,5409777.391,18005,GO-20159009956,THEFT UNDER,2015/11/18 05:00:00+00,2015,November,Wednesday,18,322,12,2015/11/20 05:00:00+00,2015,November,Friday,20,324,13,D22,Toronto,13,Etobicoke West Mall (13),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,NO,,MT,21,GRY,700,STOLEN,-79.56081207,43.6392073,802
-8857934.288,5411806.223,18060,GO-20169012974,THEFT UNDER,2016/11/04 04:00:00+00,2016,November,Friday,4,309,15,2016/11/04 04:00:00+00,2016,November,Friday,4,309,15,D22,Toronto,13,Etobicoke West Mall (13),"Apartment (Rooming House, Condo)",Apartment,HF,,OT,1,BLK,70,STOLEN,-79.57217757,43.6523955,803
-8857443.979,5410193.708,22003,GO-20142099050,B&E,2014/05/16 04:00:00+00,2014,May,Friday,16,136,15,2014/05/17 04:00:00+00,2014,May,Saturday,17,137,18,D22,Toronto,13,Etobicoke West Mall (13),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GT,RUKUS,MT,9,GRY,1800,STOLEN,-79.56777305,43.64191376,804
-8857443.979,5410193.708,22004,GO-20142099050,B&E,2014/05/16 04:00:00+00,2014,May,Friday,16,136,15,2014/05/17 04:00:00+00,2014,May,Saturday,17,137,18,D22,Toronto,13,Etobicoke West Mall (13),"Single Home, House (Attach Garage, Cottage, Mobile)",House,JAMIS,DURANGO,MT,24,SIL,800,STOLEN,-79.56777305,43.64191376,805
-8857409.621,5411476.065,24414,GO-20149003074,THEFT UNDER,2014/04/28 04:00:00+00,2014,April,Monday,28,118,15,2014/04/29 04:00:00+00,2014,April,Tuesday,29,119,23,D22,Toronto,13,Etobicoke West Mall (13),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CC,STATIC,MT,21,BLK,400,STOLEN,-79.5674644,43.65024954,806
-8858479.205,5411579.082,24418,GO-20149003655,THEFT UNDER,2014/05/16 04:00:00+00,2014,May,Friday,16,136,15,2014/05/28 04:00:00+00,2014,May,Wednesday,28,148,20,D22,Toronto,13,Etobicoke West Mall (13),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CA,QUICK 5,RG,8,SIL,600,STOLEN,-79.57707264,43.65091914,807
-8857964.387,5410413.239,24421,GO-20142273510,B&E,2014/06/12 04:00:00+00,2014,June,Thursday,12,163,2,2014/06/12 04:00:00+00,2014,June,Thursday,12,163,8,D22,Toronto,13,Etobicoke West Mall (13),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,ROAMX2,MT,21,,999,STOLEN,-79.57244795,43.64334087,808
-8858589.985,5411142.303,24434,GO-20149005570,B&E,2014/08/01 04:00:00+00,2014,August,Friday,1,213,0,2014/08/02 04:00:00+00,2014,August,Saturday,2,214,11,D22,Toronto,13,Etobicoke West Mall (13),"Single Home, House (Attach Garage, Cottage, Mobile)",House,BL,THIN BLUE LINE,MT,21,BLU,1800,UNKNOWN,-79.57806779,43.64808008,809
-8856669.087,5409777.391,24444,GO-201537883,THEFT UNDER,2014/12/31 05:00:00+00,2014,December,Wednesday,31,365,15,2015/01/07 05:00:00+00,2015,January,Wednesday,7,7,17,D22,Toronto,13,Etobicoke West Mall (13),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,K2,UNK,MT,21,BLKGRN,440,STOLEN,-79.56081207,43.6392073,810
-8854021.275,5409543.399,222,GO-20179004587,THEFT UNDER,2017/04/11 04:00:00+00,2017,April,Tuesday,11,101,19,2017/04/11 04:00:00+00,2017,April,Tuesday,11,101,22,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,FJ,ROUBAIX,RC,12,GRY,1000,STOLEN,-79.53702637,43.63768607,811
-8854590.767,5411167.913,378,GO-2017842821,THEFT UNDER - BICYCLE,2017/05/12 04:00:00+00,2017,May,Friday,12,132,23,2017/05/13 04:00:00+00,2017,May,Saturday,13,133,11,D22,Toronto,14,Islington-City Centre West (14),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CANNONDALE,JEKYLL,MT,18,BLK,1800,STOLEN,-79.54214221,43.64824655,812
-8853658.039,5409564.226,573,GO-20179007825,THEFT UNDER,2017/06/09 04:00:00+00,2017,June,Friday,9,160,20,2017/06/11 04:00:00+00,2017,June,Sunday,11,162,9,D22,Toronto,14,Islington-City Centre West (14),Ttc Subway Station,Transit,SU,"1800 26"""" HARDTA",MT,18,BLK,100,STOLEN,-79.53376337,43.63782147,813
-8852688.609,5411189.093,689,GO-20171122751,THEFT UNDER - BICYCLE,2017/06/19 04:00:00+00,2017,June,Monday,19,170,12,2017/06/23 04:00:00+00,2017,June,Friday,23,174,16,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UNKNOWN,,MT,8,BLU,360,STOLEN,-79.52505483,43.64838422,814
-8853686.484,5406714.409,919,GO-20179010561,THEFT UNDER,2017/07/18 04:00:00+00,2017,July,Tuesday,18,199,15,2017/07/19 04:00:00+00,2017,July,Wednesday,19,200,9,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RM,,MT,21,RED,1000,STOLEN,-79.53401889,43.61929123,815
-8852546.627,5410747.168,1282,GO-20179013803,THEFT UNDER - BICYCLE,2017/08/31 04:00:00+00,2017,August,Thursday,31,243,8,2017/09/01 04:00:00+00,2017,September,Friday,1,244,7,D22,Toronto,14,Islington-City Centre West (14),Ttc Subway Station,Transit,UK,,RG,21,,300,STOLEN,-79.52377938,43.64551159,816
-8854143.515,5410084.624,1322,GO-20171603023,THEFT UNDER - BICYCLE,2017/09/01 04:00:00+00,2017,September,Friday,1,244,3,2017/09/04 04:00:00+00,2017,September,Monday,4,247,19,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,FELT,,OT,10,BLK,,STOLEN,-79.53812447,43.64120462,817
-8853452.39,5410706.417,1451,GO-20171672375,THEFT UNDER - BICYCLE,2017/09/14 04:00:00+00,2017,September,Thursday,14,257,19,2017/09/15 04:00:00+00,2017,September,Friday,15,258,9,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,GIANT,XTC,OT,11,WHI,1700,STOLEN,-79.53191599,43.64524669,818
-8854143.515,5410084.624,1553,GO-20171772098,THEFT OF EBIKE UNDER $5000,2017/09/30 04:00:00+00,2017,September,Saturday,30,273,3,2017/09/30 04:00:00+00,2017,September,Saturday,30,273,3,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,A Z SOURCES,DU CA,EL,3,BLK,3700,STOLEN,-79.53812447,43.64120462,819
-8853551.452,5410385.045,1665,GO-20179017287,THEFT UNDER,2017/10/08 04:00:00+00,2017,October,Sunday,8,281,15,2017/10/15 04:00:00+00,2017,October,Sunday,15,288,17,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,TROY CARBON RS,MT,11,BLK,3500,STOLEN,-79.53280588,43.64315759,820
-8856146.358,5405934.341,1723,GO-20179017960,THEFT UNDER - BICYCLE,2017/10/21 04:00:00+00,2017,October,Saturday,21,294,17,2017/10/23 04:00:00+00,2017,October,Monday,23,296,19,D22,Toronto,14,Islington-City Centre West (14),Bar / Restaurant,Commercial,NO,VFR4,TO,24,GRY,650,STOLEN,-79.55611632,43.61421803,821
-8854085.522,5409742.185,2131,GO-2018595824,THEFT UNDER,2018/03/21 04:00:00+00,2018,March,Wednesday,21,80,12,2018/04/03 04:00:00+00,2018,April,Tuesday,3,93,13,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RICKSAW,UNK,SC,1,RED,3000,STOLEN,-79.53760351,43.63897842,822
-8856634.288,5405148.712,2744,GO-20189021060,THEFT UNDER - BICYCLE,2018/07/01 04:00:00+00,2018,July,Sunday,1,182,10,2018/07/03 04:00:00+00,2018,July,Tuesday,3,184,17,D22,Toronto,14,Islington-City Centre West (14),Bar / Restaurant,Commercial,DB,HYBRID WOMEN,RG,4,LGR,500,STOLEN,-79.56049947,43.60910823,823
-8851629.542,5418498.987,18041,GO-20161403617,THEFT UNDER - BICYCLE,2016/08/08 04:00:00+00,2016,August,Monday,8,221,0,2016/08/09 04:00:00+00,2016,August,Tuesday,9,222,15,D23,Toronto,8,Humber Heights-Westmount (8),"Private Property Structure (Pool, Shed, Detached Garage)",Other,UNKNOWN MAKE,UNKNOWN,OT,18,SIL,250,STOLEN,-79.51554107,43.69588056,824
-8853710.295,5419106.195,22074,GO-20151368550,B&E,2015/08/10 04:00:00+00,2015,August,Monday,10,222,2,2015/08/10 04:00:00+00,2015,August,Monday,10,222,8,D23,Toronto,8,Humber Heights-Westmount (8),"Single Home, House (Attach Garage, Cottage, Mobile)",House,DCO 702 18 INCH,,MT,12,,,STOLEN,-79.53423279,43.69982423,825
-8852857.241,5416413.933,22087,GO-20159007595,THEFT UNDER,2015/09/22 04:00:00+00,2015,September,Tuesday,22,265,18,2015/09/22 04:00:00+00,2015,September,Tuesday,22,265,18,D23,Toronto,8,Humber Heights-Westmount (8),"Apartment (Rooming House, Condo)",Apartment,NO,STORM 7.2,MT,24,GRY,625,STOLEN,-79.52656968,43.68233667,826
-8851358.791,5417108.807,24127,GO-20199037779,THEFT UNDER,2019/11/15 05:00:00+00,2019,November,Friday,15,319,15,2019/11/17 05:00:00+00,2019,November,Sunday,17,321,11,D23,Toronto,8,Humber Heights-Westmount (8),"Apartment (Rooming House, Condo)",Apartment,GI,GV EXPRESS,TO,21,BLK,500,STOLEN,-79.51310887,43.6868507,827
-8851737.136,5417050.941,24350,GO-20189024719,THEFT UNDER - BICYCLE,2018/07/31 04:00:00+00,2018,July,Tuesday,31,212,10,2018/08/01 04:00:00+00,2018,August,Wednesday,1,213,7,D23,Toronto,8,Humber Heights-Westmount (8),"Single Home, House (Attach Garage, Cottage, Mobile)",House,TR,,RG,12,BLK,500,STOLEN,-79.5165076,43.68647481,828
-8851629.542,5418498.987,24449,GO-2015742286,THEFT UNDER,2015/05/04 04:00:00+00,2015,May,Monday,4,124,18,2015/05/04 04:00:00+00,2015,May,Monday,4,124,20,D23,Toronto,8,Humber Heights-Westmount (8),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SUPERCYCLE,ASCENT,MT,21,ONG,300,STOLEN,-79.51554107,43.69588056,829
-8851170.689,5416664.422,1471,GO-20171693288,THEFT UNDER - BICYCLE,2017/09/15 04:00:00+00,2017,September,Friday,15,258,16,2017/09/18 04:00:00+00,2017,September,Monday,18,261,12,D23,Toronto,9,Edenbridge-Humber Valley (9),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,FUJI,NEVADA,OT,0,YELGRN,566,STOLEN,-79.51141912,43.68396393,830
-8851059.554,5413073.439,1645,GO-20179016938,THEFT UNDER - BICYCLE,2017/10/10 04:00:00+00,2017,October,Tuesday,10,283,18,2017/10/11 04:00:00+00,2017,October,Wednesday,11,284,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GF,,MT,24,,850,STOLEN,-79.51042078,43.66063143,831
-8851059.554,5413073.439,1647,GO-20179016938,THEFT UNDER - BICYCLE,2017/10/10 04:00:00+00,2017,October,Tuesday,10,283,18,2017/10/11 04:00:00+00,2017,October,Wednesday,11,284,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GF,,MT,24,,850,STOLEN,-79.51042078,43.66063143,832
-8851059.554,5413073.439,1848,GO-20179019693,THEFT UNDER - BICYCLE,2017/11/14 05:00:00+00,2017,November,Tuesday,14,318,9,2017/11/15 05:00:00+00,2017,November,Wednesday,15,319,9,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,GI,REIGN,MT,24,SIL,2400,STOLEN,-79.51042078,43.66063143,833
-8851087.48,5416527.95,2336,GO-20189015257,THEFT UNDER - BICYCLE,2018/05/16 04:00:00+00,2018,May,Wednesday,16,136,15,2018/05/17 04:00:00+00,2018,May,Thursday,17,137,9,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,NO,XFR,MT,21,BLK,1299,STOLEN,-79.51067164,43.68307737,834
-8851087.48,5416527.95,2337,GO-20189015257,THEFT UNDER - BICYCLE,2018/05/16 04:00:00+00,2018,May,Wednesday,16,136,15,2018/05/17 04:00:00+00,2018,May,Thursday,17,137,9,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,NO,XFR,MT,21,BLK,1299,STOLEN,-79.51067164,43.68307737,835
-8852226.002,5412795.188,5611,GO-20201508068,THEFT UNDER - BICYCLE,2020/08/12 04:00:00+00,2020,August,Wednesday,12,225,0,2020/08/13 04:00:00+00,2020,August,Thursday,13,226,21,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,,MT,12,RED,700,STOLEN,-79.52089916,43.65882311,836
-8852195.953,5413497.264,6340,GO-20201041701,THEFT UNDER - BICYCLE,2020/06/05 04:00:00+00,2020,June,Friday,5,157,14,2020/06/10 04:00:00+00,2020,June,Wednesday,10,162,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,NAKAMURA,ROYAL 700C,OT,24,BLU,350,STOLEN,-79.52062923,43.66338572,837
-8851018.798,5415877.443,6341,GO-20201066753,THEFT OF MOTOR VEHICLE,2020/06/09 04:00:00+00,2020,June,Tuesday,9,161,21,2020/06/10 04:00:00+00,2020,June,Wednesday,10,162,10,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,HUMMER,,BM,1,BLK,60,STOLEN,-79.51005466,43.67885129,838
-8852195.953,5413497.264,6360,GO-20201059154,B&E,2020/06/05 04:00:00+00,2020,June,Friday,5,157,21,2020/06/09 04:00:00+00,2020,June,Tuesday,9,161,8,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,U/K,,OT,0,GRY,,STOLEN,-79.52062923,43.66338572,839
-8851285.081,5416903.121,8465,GO-20142520395,THEFT UNDER,2014/07/16 04:00:00+00,2014,July,Wednesday,16,197,6,2014/07/18 04:00:00+00,2014,July,Friday,18,199,7,D23,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,UNKNOWN MAKE,,MT,18,GRY,200,STOLEN,-79.51244672,43.68551456,840
-8852935.664,5415288.848,9460,GO-2015671626,B&E,2015/04/22 04:00:00+00,2015,April,Wednesday,22,112,23,2015/04/23 04:00:00+00,2015,April,Thursday,23,113,12,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,TREK,,MT,21,BLKGRN,1200,STOLEN,-79.52727416,43.67502718,841
-8852158.202,5412499.229,9495,GO-2015710798,THEFT UNDER,2015/04/29 04:00:00+00,2015,April,Wednesday,29,119,14,2015/04/29 04:00:00+00,2015,April,Wednesday,29,119,18,D22,Toronto,9,Edenbridge-Humber Valley (9),Schools During Supervised Activity,Educational,SPECIALIZED,,RG,0,BLU,520,STOLEN,-79.5202901,43.65689965,842
-8852076.804,5413392.744,10076,GO-20159004863,THEFT UNDER,2015/07/21 04:00:00+00,2015,July,Tuesday,21,202,22,2015/07/22 04:00:00+00,2015,July,Wednesday,22,203,19,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,OT,,MT,24,,0,STOLEN,-79.51955889,43.66270649,843
-8852730.222,5411804.549,11082,GO-20169002875,THEFT UNDER,2016/03/29 04:00:00+00,2016,March,Tuesday,29,89,7,2016/03/29 04:00:00+00,2016,March,Tuesday,29,89,21,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,OT,ORION,RG,18,SIL,0,STOLEN,-79.52542865,43.65238462,844
-8851430.92,5412704.802,11142,GO-20169003469,THEFT UNDER - BICYCLE,2016/04/16 04:00:00+00,2016,April,Saturday,16,107,14,2016/04/16 04:00:00+00,2016,April,Saturday,16,107,18,D22,Toronto,9,Edenbridge-Humber Valley (9),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,SIRRUS SPORT,MT,21,BLK,600,STOLEN,-79.51375682,43.65823569,845
-8851059.554,5413073.439,14731,GO-20179016938,THEFT UNDER - BICYCLE,2017/10/10 04:00:00+00,2017,October,Tuesday,10,283,18,2017/10/11 04:00:00+00,2017,October,Wednesday,11,284,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GF,,MT,27,,850,STOLEN,-79.51042078,43.66063143,846
-8853344.515,5415772.493,14915,GO-20142204409,THEFT UNDER,2014/06/01 04:00:00+00,2014,June,Sunday,1,152,10,2014/06/02 04:00:00+00,2014,June,Monday,2,153,12,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SIRRIUS,SPECIALIZED HYB,RG,10,BLK,700,STOLEN,-79.53094693,43.67816945,847
-8853447.232,5414080.104,14918,GO-20142297158,THEFT UNDER,2014/06/15 04:00:00+00,2014,June,Sunday,15,166,12,2014/06/15 04:00:00+00,2014,June,Sunday,15,166,17,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,TREK,MADONE 6.2,MT,12,BLKRED,5000,STOLEN,-79.53186966,43.66717318,848
-8852138.475,5413453.13,14961,GO-20159004241,THEFT UNDER,2015/07/05 04:00:00+00,2015,July,Sunday,5,186,19,2015/07/06 04:00:00+00,2015,July,Monday,6,187,18,D22,Toronto,9,Edenbridge-Humber Valley (9),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GI,ESCAPE 3,RG,24,GRY,492,STOLEN,-79.52011289,43.66309891,849
-8852138.475,5413453.13,14962,GO-20159004241,THEFT UNDER,2015/07/05 04:00:00+00,2015,July,Sunday,5,186,19,2015/07/06 04:00:00+00,2015,July,Monday,6,187,18,D22,Toronto,9,Edenbridge-Humber Valley (9),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RM,FUSION,MT,24,ONG,903,STOLEN,-79.52011289,43.66309891,850
-8852401.986,5416224.939,14984,GO-20152154110,THEFT UNDER,2015/12/13 05:00:00+00,2015,December,Sunday,13,347,21,2015/12/16 05:00:00+00,2015,December,Wednesday,16,350,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Private Property Structure (Pool, Shed, Detached Garage)",Other,UNKNOWN MAKE,HUFFY,OT,0,GRN,,STOLEN,-79.52248005,43.68110887,851
-8852401.986,5416224.939,14985,GO-20152154110,THEFT UNDER,2015/12/13 05:00:00+00,2015,December,Sunday,13,347,21,2015/12/16 05:00:00+00,2015,December,Wednesday,16,350,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Private Property Structure (Pool, Shed, Detached Garage)",Other,UNKNOWN MAKE,YOUTH LADIES,OT,0,BLU,,STOLEN,-79.52248005,43.68110887,852
-8851087.48,5416527.95,15014,GO-20161352739,THEFT UNDER - BICYCLE,2016/08/01 04:00:00+00,2016,August,Monday,1,214,16,2016/08/01 04:00:00+00,2016,August,Monday,1,214,20,D22,Toronto,9,Edenbridge-Humber Valley (9),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,ROCKY MOUNTAIN,,MT,27,BLKWHI,,STOLEN,-79.51067164,43.68307737,853
-8851087.48,5416527.95,15019,GO-20169008779,THEFT UNDER - BICYCLE,2016/07/26 04:00:00+00,2016,July,Tuesday,26,208,10,2016/08/15 04:00:00+00,2016,August,Monday,15,228,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,TR,,MT,12,BRZ,1000,STOLEN,-79.51067164,43.68307737,854
-8852322.378,5413588.164,15042,GO-2017546703,THEFT FROM MOTOR VEHICLE UNDER,2017/03/14 04:00:00+00,2017,March,Tuesday,14,73,20,2017/03/28 04:00:00+00,2017,March,Tuesday,28,87,10,D22,Toronto,9,Edenbridge-Humber Valley (9),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SUPERCYCLE,,MT,21,GRY,200,STOLEN,-79.52176492,43.66397643,855
-8852108.125,5413111.712,17574,GO-2019993411,THEFT UNDER - BICYCLE,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,18,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,18,D22,Toronto,9,Edenbridge-Humber Valley (9),Convenience Stores,Commercial,NORCO,STORM,MT,24,GRN,750,STOLEN,-79.51984025,43.66088016,856
-8850950.819,5413132.35,18010,GO-20169000150,THEFT UNDER,2015/11/12 05:00:00+00,2015,November,Thursday,12,316,12,2016/01/05 05:00:00+00,2016,January,Tuesday,5,5,15,D22,Toronto,9,Edenbridge-Humber Valley (9),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,9TH DISTRICT,RG,9,GRN,900,STOLEN,-79.509444,43.66101428,857
-8851087.48,5416527.95,18068,GO-2017719319,THEFT UNDER - BICYCLE,2017/04/12 04:00:00+00,2017,April,Wednesday,12,102,19,2017/04/24 04:00:00+00,2017,April,Monday,24,114,14,D22,Toronto,9,Edenbridge-Humber Valley (9),"Private Property Structure (Pool, Shed, Detached Garage)",Other,CANNONDALE,TRAIL SL29ER4,MT,18,BLK,1120,STOLEN,-79.51067164,43.68307737,858
-8852621.009,5415972.71,21211,GO-20171608429,B&E,2017/09/03 04:00:00+00,2017,September,Sunday,3,246,21,2017/09/09 04:00:00+00,2017,September,Saturday,9,252,13,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SPECIALIZED,GLOBE,OT,21,BLK,1500,STOLEN,-79.52444757,43.67947022,859
-8852892.687,5415849.23,22053,GO-2015757609,THEFT UNDER,2015/05/04 04:00:00+00,2015,May,Monday,4,124,18,2015/05/07 04:00:00+00,2015,May,Thursday,7,127,8,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,TREK,,MT,18,BLUSIL,,STOLEN,-79.52688809,43.678668,860
-8852892.687,5415849.23,22054,GO-2015757609,THEFT UNDER,2015/05/04 04:00:00+00,2015,May,Monday,4,124,18,2015/05/07 04:00:00+00,2015,May,Thursday,7,127,8,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CANNONDALE,,MT,0,BLUWHI,,STOLEN,-79.52688809,43.678668,861
-8852892.687,5415849.23,22055,GO-2015757609,THEFT UNDER,2015/05/04 04:00:00+00,2015,May,Monday,4,124,18,2015/05/07 04:00:00+00,2015,May,Thursday,7,127,8,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,,OT,24,PLESIL,,STOLEN,-79.52688809,43.678668,862
-8852582.396,5412898.697,22064,GO-20151125669,B&E,2015/06/30 04:00:00+00,2015,June,Tuesday,30,181,18,2015/07/04 04:00:00+00,2015,July,Saturday,4,185,11,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,+,RG,20,SIL,500,STOLEN,-79.5241007,43.65949581,863
-8852637.619,5413156.193,22143,GO-2017533724,THEFT UNDER,2017/03/25 04:00:00+00,2017,March,Saturday,25,84,23,2017/03/26 04:00:00+00,2017,March,Sunday,26,85,10,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,DUTCHI,STREET,OT,0,BLU,834,STOLEN,-79.52459678,43.66116923,864
-8852637.619,5413156.193,22144,GO-2017533724,THEFT UNDER,2017/03/25 04:00:00+00,2017,March,Saturday,25,84,23,2017/03/26 04:00:00+00,2017,March,Sunday,26,85,10,D22,Toronto,9,Edenbridge-Humber Valley (9),"Single Home, House (Attach Garage, Cottage, Mobile)",House,DUTCHI,UNKNOWN,OT,0,,840,STOLEN,-79.52459678,43.66116923,865
-8851591.352,5416475.219,24312,GO-20189019007,THEFT UNDER - BICYCLE,2018/06/10 04:00:00+00,2018,June,Sunday,10,161,20,2018/06/17 04:00:00+00,2018,June,Sunday,17,168,0,D23,Toronto,9,Edenbridge-Humber Valley (9),"Apartment (Rooming House, Condo)",Apartment,OT,MEC CHANCE,RG,11,RED,1889,STOLEN,-79.515198,43.68273481,866
-8851087.48,5416527.95,24566,GO-2017683457,B&E,2017/04/15 04:00:00+00,2017,April,Saturday,15,105,19,2017/04/18 04:00:00+00,2017,April,Tuesday,18,108,23,D22,Toronto,9,Edenbridge-Humber Valley (9),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SPECIALIZED,,RC,21,WHI,3300,STOLEN,-79.51067164,43.68307737,867
